       3000. 3200. 3400. 3600. 3800. 4000. 4500. 5000.
       5.25  4.92  4.58  4.25  3.96 
       7.16  6.66  6.16  5.67  5.26 
       8.75  8.14  7.52  6.92  6.30 
       2.21  2.14  2.08  2.01  1.83 
       3.50  3.37  3.24  3.11  2.81 
       4.50  4.32  4.14  3.96  3.59 
       6.28  6.05  5.82  5.60  5.01 
       8.31  8.00  7.69  7.39  6.63 
       0.00  0.00  0.00  1.85  1.77 
       0.00  0.00  0.00  2.80  2.65 
       0.00  0.00  0.00  3.52  3.33 
       0.00  0.00  0.00  4.91  4.63 
       0.00  0.00  0.00  6.63  6.27 
       2.72  2.71  2.58  2.48  2.37 
       3.80  3.85  3.69  3.62  3.55 
       4.27  4.36  4.22  4.15  4.11 
       4.84  4.90  4.86  4.77  4.76 
       5.47  5.41  5.28  5.34  5.16 
       2.75  2.72  2.60  2.48  2.34 
       4.05  4.00  3.89  3.78  3.58 
       4.68  4.61  4.50  4.42  4.19 
       5.49  5.37  5.22  5.18  4.97 
       6.12  5.98  5.80  5.69  5.57 
       2.67  2.64  2.52  2.40  2.26 
       4.26  4.14  3.99  3.80  3.59 
       5.05  4.89  4.73  4.50  4.29 
       6.08  5.79  5.65  5.38  5.21 
       6.92  6.60  6.26  6.06  5.91 
       2.57  2.51  2.39  2.27  2.16 
       4.37  4.20  4.00  3.77  3.62 
       5.40  5.13  4.88  4.61  4.40 
       6.76  6.32  6.07  5.73  5.45 
       7.84  7.39  6.88  6.52  6.26 
       2.50  2.45  2.32  2.19  2.08 
       4.36  4.20  3.99  3.74  3.59 
       5.57  5.30  5.02  4.70  4.48 
       7.32  6.84  6.47  6.09  5.67 
       8.60  8.06  7.53  7.08  6.70 
       2.58  2.48  2.32  2.16  2.04 
       4.44  4.18  3.94  3.68  3.46 
       5.68  5.32  5.01  4.68  4.41 
       7.56  7.07  6.61  6.25  5.90 
       9.14  8.55  8.01  7.50  7.13 
       2.34  2.29  2.24  2.18  2.04 
       3.72  3.61  3.49  3.38  3.12 
       4.84  4.67  4.50  4.33  3.98 
       6.92  6.65  6.38  6.11  5.64 
       8.74  8.49  8.24  7.99  7.30 
       0.00  0.00  0.00  1.98  1.92 
       0.00  0.00  0.00  3.03  2.91 
       0.00  0.00  0.00  3.82  3.68 
       0.00  0.00  0.00  5.32  5.17 
       0.00  0.00  0.00  7.21  6.98 
       3.14  3.11  2.99  2.84  2.69 
       4.41  4.48  4.31  4.18  4.09 
       4.87  5.07  4.88  4.78  4.75 
       5.31  5.56  5.50  5.46  5.55 
       5.80  5.82  5.76  5.98  5.99 
       3.08  3.05  2.92  2.78  2.63 
       4.56  4.54  4.41  4.32  4.13 
       5.21  5.21  5.07  5.04  4.84 
       6.01  5.95  5.81  5.80  5.67 
       6.42  6.38  6.29  6.26  6.19 
       2.89  2.88  2.75  2.63  2.48 
       4.67  4.60  4.45  4.27  4.04 
       5.57  5.41  5.30  5.04  4.84 
       6.60  6.29  6.23  5.88  5.89 
       7.08  6.99  6.72  6.57  6.44 
       2.70  2.67  2.52  2.43  2.32 
       4.74  4.58  4.35  4.12  4.00 
       5.85  5.57  5.36  5.03  4.89 
       7.02  6.72  6.57  6.19  5.97 
       8.02  7.63  7.33  6.95  6.75 
       2.62  2.58  2.45  2.29  2.22 
       4.59  4.45  4.26  3.97  3.89 
       5.84  5.60  5.37  5.02  4.85 
       7.61  7.22  6.91  6.56  6.10 
       8.73  8.33  7.88  7.49  7.14 
       2.67  2.57  2.44  2.25  2.15 
       4.59  4.35  4.14  3.90  3.66 
       5.87  5.56  5.27  5.00  4.67 
       7.75  7.44  6.96  6.63  6.28 
       9.29  8.80  8.30  7.86  7.44 
       2.41  2.36  2.31  2.26  2.13 
       3.81  3.70  3.59  3.48  3.25 
       4.99  4.80  4.61  4.42  4.14 
       7.14  6.82  6.51  6.19  5.92 
       8.93  8.66  8.39  8.12  7.51 
       0.00  0.00  0.00  2.04  1.98 
       0.00  0.00  0.00  3.09  2.98 
       0.00  0.00  0.00  3.89  3.75 
       0.00  0.00  0.00  5.42  5.24 
       0.00  0.00  0.00  7.38  7.16 
       3.50  3.45  3.31  3.13  2.97 
       4.96  5.02  4.84  4.70  4.62 
       5.43  5.65  5.48  5.40  5.37 
       5.75  6.14  6.20  6.24  6.23 
       6.16  6.28  6.35  6.65  6.66 
       3.37  3.33  3.18  3.01  2.86 
       5.04  5.01  4.88  4.79  4.58 
       5.73  5.75  5.64  5.60  5.40 
       6.46  6.52  6.54  6.41  6.34 
       6.68  6.69  6.80  6.83  6.79 
       3.07  3.07  2.95  2.83  2.66 
       5.06  4.99  4.87  4.68  4.42 
       5.99  5.85  5.79  5.54  5.31 
       6.90  6.70  6.72  6.46  6.44 
       7.27  7.25  7.13  7.04  7.05 
       2.85  2.80  2.65  2.56  2.46 
       5.01  4.86  4.63  4.41  4.31 
       6.20  5.93  5.73  5.41  5.30 
       7.41  7.10  7.03  6.64  6.45 
       8.25  7.92  7.72  7.34  7.16 
       2.74  2.68  2.56  2.41  2.30 
       4.77  4.63  4.47  4.24  4.10 
       6.07  5.85  5.64  5.39  5.16 
       7.88  7.54  7.25  6.94  6.47 
       8.86  8.55  8.15  7.75  7.51 
       2.78  2.72  2.55  2.34  2.24 
       4.80  4.54  4.25  4.06  3.80 
       6.11  5.76  5.41  5.19  4.86 
       7.99  7.71  7.23  6.84  6.57 
       9.34  9.00  8.47  8.10  7.73 
       2.50  2.45  2.40  2.35  2.23 
       3.99  3.87  3.75  3.63  3.42 
       5.18  4.98  4.78  4.58  4.31 
       7.27  6.96  6.65  6.35  5.99 
       9.04  8.78  8.52  8.26  7.63 
       0.00  0.00  0.00  2.14  2.08 
       0.00  0.00  0.00  3.21  3.12 
       0.00  0.00  0.00  3.98  3.88 
       0.00  0.00  0.00  5.51  5.38 
       0.00  0.00  0.00  7.54  7.35 
       3.55  3.53  3.36  3.22  3.08 
       5.11  5.19  5.02  4.93  4.90 
       5.64  5.78  5.72  5.69  5.69 
       5.97  6.20  6.47  6.50  6.55 
       6.04  6.27  6.49  6.75  6.91 
       3.36  3.30  3.17  3.02  2.89 
       5.16  5.10  5.03  4.90  4.76 
       5.81  5.84  5.83  5.71  5.63 
       6.32  6.60  6.58  6.53  6.66 
       6.40  6.55  6.85  6.96  7.05 
       2.89  2.94  2.84  2.72  2.61 
       5.00  4.99  4.86  4.71  4.50 
       5.95  5.92  5.77  5.69  5.47 
       6.76  6.70  6.74  6.77  6.64 
       7.01  7.08  7.14  7.11  7.15 
       2.63  2.60  2.51  2.41  2.35 
       4.84  4.73  4.57  4.35  4.28 
       6.02  5.86  5.69  5.46  5.30 
       7.27  7.02  6.96  6.86  6.52 
       8.00  7.81  7.62  7.43  7.27 
       2.47  2.41  2.33  2.22  2.13 
       4.60  4.35  4.15  4.06  3.93 
       5.89  5.57  5.33  5.20  5.07 
       7.56  7.29  7.07  6.77  6.54 
       8.68  8.39  8.09  7.73  7.61 
       2.53  2.41  2.30  2.14  2.04 
       4.54  4.25  4.01  3.82  3.63 
       5.86  5.51  5.19  4.95  4.75 
       7.86  7.49  7.11  6.71  6.47 
       9.28  8.86  8.43  8.03  7.75 
       2.59  2.55  2.51  2.47  2.31 
       4.10  3.98  3.87  3.75  3.46 
       5.28  5.08  4.88  4.67  4.33 
       7.41  7.09  6.77  6.44  6.08 
       9.30  8.97  8.65  8.32  7.71 
       0.00  0.00  0.00  2.23  2.17 
       0.00  0.00  0.00  3.34  3.22 
       0.00  0.00  0.00  4.12  3.96 
       0.00  0.00  0.00  5.63  5.45 
       0.00  0.00  0.00  7.72  7.49

